"id"	"name"	"numberlinks"	"school"	"major"	"subject_code"	"instructors"	"updated_at"	"category"	"lang"	"target_students_from"	"target_year"	"elecCompul"	"unit"	"year"	"quarter"	"day_time"	"classroom"	"area"
21251210	"エネルギー変換基礎論ＩＡ"	"[\"ENG-AER2111J\"]"	"ENG"	"AER"	"2111J"	"[\"高橋　厚史\"]"		"専攻教育科目　Specialized Education"	"英語及び日本語を併用（E/J）"	"機械航空工学科（航空） / Department of Mechanical and Aerospace Engineering"	"2"	3	1	2021	"春学期"	"[[\"月曜日\",\"３時限\"]]"	"＿"	"伊都地区"
21251211	"飛行制御論A"	"[\"ENG-AER3321J\"]"	"ENG"	"AER"	"3321J"	"[\"坂東　麻衣\"]"		"専攻教育科目　Specialized Education"	"英語及び日本語を併用（E/J）"	"機械航空工学科（航空） / Department of Mechanical and Aerospace Engineering"	"4"	1	1	2021	"春学期"	"[[\"月曜日\",\"３時限\"]]"	"＿"	"伊都地区"
21251212	"機械力学IV（B）"	"[\"ENG-MCE2625J\"]"	"ENG"	"MCE"	"2625J"	"[\"雉本　信哉\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"機械航空工学科（機械B） / Department of Mechanical and Aerospace Engineering (Mechanical Engineering Course B)"	"3"	3	1.5	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"木曜日\",\"３時限\"]]"	"＿"	"伊都地区"
21251213	"有機化学第一"	"[\"ENG-ACE2211J\"]"	"ENG"	"ACE"	"2211J"	"[\"清水　宗治\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"物質科学工学科（応化）/ Department of Materials Science and Engineering"	"2"	3	2	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"金曜日\",\"３時限\"]]"	"＿"	"伊都地区"
21251214	"機械力学IV（A）"	"[\"ENG-MCE2625J\"]"	"ENG"	"MCE"	"2625J"	"[\"井上　卓見\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"機械航空工学科（機械A） / Department of Mechanical and Aerospace Engineering (Mechanical Engineering Course A)"	"3"	3	1.5	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"水曜日\",\"３時限\"]]"	"＿"	"伊都地区"
21251215	"計画数理Ⅰ"	"[\"ENG-CVL3551J\"]"	"ENG"	"CVL"	"3551J"	"[\"大枝　良直\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"地球環境工学科（建都） / Department of Earth Resources, Marine and Civil Engineering （Civil）"	"3"	3	1	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"月曜日\",\"４時限\"]]"	"＿"	"伊都地区"
21251216	"計画数理Ⅱ"	"[\"ENG-CVL3552J\"]"	"ENG"	"CVL"	"3552J"	"[\"大枝　良直\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"地球環境工学科（建都） / Department of Earth Resources, Marine and Civil Engineering （Civil）"	"3"	3	1	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"月曜日\",\"４時限\"]]"	"＿"	"伊都地区"
21251217	"熱力学(24クラス）"	"[\"ENG-ENS2131J\"]"	"ENG"	"ENS"	"2131J"	"[\"安養寺　正之\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"エネルギー科学科 / Department of Energy Science and Engineering"	"2"	3	2	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"月曜日\",\"４時限\"]]"	"＿"	"伊都地区"
21251218	"熱力学(25クラス）"	"[\"ENG-ENS2131J\"]"	"ENG"	"ENS"	"2131J"	"[\"守田　幸路\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"エネルギー科学科 / Department of Energy Science and Engineering"	"2"	3	2	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"月曜日\",\"４時限\"]]"	"＿"	"伊都地区"
21251219	"電子回路"	"[\"ENG-ENS3211J\"]"	"ENG"	"ENS"	"3211J"	"[\"池田　伸夫\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"エネルギー科学科 / Department of Energy Science and Engineering"	"3"	1	2	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"月曜日\",\"４時限\"]]"	"＿"	"伊都地区"
21251220	"分析化学第二"	"[\"ENG-ACE3521J\"]"	"ENG"	"ACE"	"3521J"	"[\"藤ヶ谷　剛彦\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"物質科学工学科（応化） / Department of Materials Science and Engineering"	"3"	3	2	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"水曜日\",\"２時限\"]]"	"＿"	"伊都地区"
21251221	"回路理論Ⅰ（A,B前半）"	"[\"ENG-ZEC2831J\"]"	"ENG"	"ZEC"	"2831J"	"[\"金谷　晴一\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"電気情報工学科（B前半+Aクラス） / Department of Electrical Engineering and Computer Science"	"2"	3	2	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"金曜日\",\"２時限\"]]"	"＿"	"伊都地区"
21251222	"回路理論Ⅰ（C,B後半）"	"[\"ENG-ZEC2831J\"]"	"ENG"	"ZEC"	"2831J"	"[\"田中　輝光\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"電気情報工学科（B後半+Cクラス） / Department of Electrical Engineering and Computer Science"	"2"	3	2	2021	"春学期"	"[[\"月曜日\",\"３時限\"],[\"金曜日\",\"２時限\"]]"	"＿"	"伊都地区"
21251223	"パターン認識B"	"[\"ENG-CSE4342J\"]"	"ENG"	"CSE"	"4342J"	"[\"内田　誠一\"]"		"専攻教育科目　Specialized Education"	"日本語（J）"	"電気情報工学科（C課程） / Department of Electrical Engineering and Computer Science"	"4"	1	1	2021	"夏学期"	"[[\"月曜日\",\"３時限\"]]"	"＿"	"伊都地区"
