"id"	"name"	"numberlinks"	"school"	"major"	"subject_code"	"instructors"	"updated_at"	"category"	"lang"	"target_students_from"	"target_year"	"elecCompul"	"unit"	"year"	"quarter"	"day_time"	"classroom"	"area"
21170048	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"深川　博史\"]"	"2021-04-02T07:41:40.273Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170049	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"前田　真一郎\"]"	"2021-04-01T02:34:09.587Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170050	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"前田　真一郎\"]"	"2021-04-01T02:34:09.588Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170051	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"水野　敦子\"]"	"2021-03-31T10:21:45.121Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170052	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"水野　敦子\"]"	"2021-03-31T10:21:45.122Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"火曜日\",\"４時限\"],[\"火曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170053	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"内田　交謹\"]"	"2021-04-02T04:21:08.822Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170054	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"内田　交謹\"]"	"2021-04-02T04:21:08.823Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170055	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"内田　交謹\"]"	"2021-04-02T04:21:08.823Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170056	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"内田　交謹\"]"	"2021-04-02T04:21:08.824Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170057	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"三輪　宏太郎\"]"	"2021-10-20T01:59:52.518Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170058	"経済工学演習②"	"[\"ECO-ECB4211J\"]"	"ECO"	"ECB"	"4211J"	"[\"三輪　宏太郎\"]"	"2021-10-20T01:59:52.521Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170059	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"室賀　貴穂\"]"	"2021-09-09T07:13:48.618Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170060	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"室賀　貴穂\"]"	"2021-09-09T07:13:48.619Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170061	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"石田　修\"]"	"2021-04-08T02:01:31.024Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170062	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"石田　修\"]"	"2021-04-08T02:01:31.024Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170063	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"岩田　健治\"]"	"2021-04-06T12:54:59.707Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170064	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"岩田　健治\"]"	"2021-04-06T12:54:59.708Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170065	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"岩田　健治\"]"	"2021-04-06T12:54:59.708Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170066	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"岩田　健治\"]"	"2021-04-06T12:54:59.709Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170067	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"中本　龍市\"]"	"2021-04-07T09:26:17.917Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170068	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"中本　龍市\"]"	"2021-04-07T09:26:17.918Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170069	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"堀　宣昭\"]"	"2021-04-05T08:37:06.775Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170070	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"堀　宣昭\"]"	"2021-04-05T08:37:06.776Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170071	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"山崎　大輔\"]"	"2021-04-02T13:55:44.953Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170072	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"山崎　大輔\"]"	"2021-04-02T13:55:44.954Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170073	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"與倉　豊\"]"	"2021-04-01T05:51:28.170Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170074	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"與倉　豊\"]"	"2021-04-01T05:51:28.170Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170075	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"鷲崎　俊太郎\"]"	"2021-04-01T02:38:21.740Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170076	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"鷲崎　俊太郎\"]"	"2021-04-01T02:38:21.740Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"木曜日\",\"４時限\"],[\"木曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170077	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"池下　研一郎\"]"	"2021-04-02T03:53:46.379Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170078	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"池下　研一郎\"]"	"2021-04-02T03:53:46.380Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"]]"	"-"	"伊都地区"
21170079	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"大石　桂一\"]"	"2021-03-24T07:25:32.404Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170080	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"大石　桂一\"]"	"2021-03-24T07:25:32.404Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170081	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"大西　俊郎\"]"	"2021-04-09T05:05:45.759Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170082	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"大西　俊郎\"]"	"2021-04-09T05:05:45.759Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170083	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"加河　茂美\"]"	"2021-03-30T04:25:13.498Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170084	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"加河　茂美\"]"	"2021-03-30T04:25:13.498Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170085	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"北原　知就\"]"	"2021-03-29T04:58:54.765Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170086	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"北原　知就\"]"	"2021-03-29T04:58:54.766Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170087	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"葉　聰明\"]"	"2021-04-02T05:17:46.591Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170088	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"葉　聰明\"]"	"2021-04-02T05:17:46.591Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170089	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"藤井　秀道\"]"	"2021-04-02T00:41:19.086Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170090	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"藤井　秀道\"]"	"2021-04-02T00:41:19.087Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170091	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"堀井　伸浩\"]"	"2021-04-01T07:50:54.357Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170092	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"堀井　伸浩\"]"	"2021-04-01T07:50:54.357Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170093	"経済工学演習①"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"宮崎　毅\"]"	"2021-04-02T04:28:51.706Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170094	"経済工学演習②"	"[\"ECO-ECE4111J\"]"	"ECO"	"ECE"	"4111J"	"[\"宮崎　毅\"]"	"2021-04-02T04:28:51.706Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170095	"経済・経営学演習①"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"八木　信一\"]"	"2021-03-19T00:26:59.568Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170096	"経済・経営学演習②"	"[\"ECO-ECB4111J\"]"	"ECO"	"ECB"	"4111J"	"[\"八木　信一\"]"	"2021-03-19T00:26:59.569Z"	"（経済・経営学科）選択必修科目／（経済工学科）自由選択科目"	"日本語（J）"	"経済学部"	"3,4年"	3	4	2021	"通年"	"[[\"金曜日\",\"４時限\"],[\"金曜日\",\"５時限\"]]"	"-"	"伊都地区"
21170105	"グローバル特論２（Energy Economics Issues）"					"[\"Andrew Chapman\"]"	"2021-09-23T07:43:28.939Z"	"自由選択科目"	"英語（E）"	"経済学部"	"3,4"		2	2021	"後期"	"[[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21171113	"ミクロ経済学Ⅰ（経済・経営）"	"[\"ECO-ECB2112J\"]"	"ECO"	"ECB"	"2112J"	"[\"境　和彦\"]"	"2021-04-09T09:52:22.671Z"	"基本科目"	"日本語（J）"	"経済学部"	"2年"	3	2	2021	"春学期"	"[[\"木曜日\",\"３時限\"],[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21171116	"ミクロ経済学Ⅱ（経済・経営）"	"[\"ECO-ECB2113J\"]"	"ECO"	"ECB"	"2113J"	"[\"境　和彦\"]"	"2021-04-09T09:55:25.456Z"	"基本科目"	"日本語（J）"	"経済学部"	"2年"	3	2	2021	"夏学期"	"[[\"木曜日\",\"３時限\"],[\"木曜日\",\"４時限\"]]"	"-"	"伊都地区"
21171203	"経済数学"	"[\"ECO-ECB3721J\"]"	"ECO"	"ECB"	"3721J"	"[\"小室　理恵\"]"	"2021-07-30T04:11:21.557Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"2,3,4年"	1	2	2021	"前期"	"[[\"月曜日\",\"３時限\"]]"	"-"	"伊都地区"
21171204	"金融"	"[\"ECO-ECB3851J\"]"	"ECO"	"ECB"	"3851J"	"[\"三輪　宏太郎\"]"	"2021-04-03T14:47:08.528Z"	"（経済工学科）選択必修科目／（経済・経営学科）自由選択科目"	"日本語（J）"	"経済学部"	"2,3,4年"	1	2	2021	"前期"	"[[\"火曜日\",\"１時限\"]]"	"-"	"伊都地区"
